Category,Text
FALSE,துணை
TRUE,ஆற்றல்
FALSE,நினைவு
FALSE,திறமை
TRUE,பிள்ளை
TRUE,மகிழ்ச்சி
TRUE,மன்றம்
TRUE,செய்தி
FALSE,திருமுன்
FALSE,உரையாடல்
FALSE,கலைமகள்
TRUE,எல்லாம்
TRUE,பிறப்பு
FALSE,கரி
TRUE,குல ஒழுக்கம்
FALSE,கடவுள்
FALSE,வசதி
FALSE,அரியணை
TRUE,கருத்து
TRUE,படைத்தல்
TRUE,உருக்குலைவு
TRUE,அருள் ஒழுக்கம்
FALSE,அழகு
TRUE,உயிர்ப்பு
TRUE,எல்லோன்
TRUE,போர் மறவன்
TRUE,குறிப்பாளர்
FALSE,பகல் வழியளவு
TRUE,தென்முகக் கடவுள்
FALSE,பல்
TRUE,அன்பு
FALSE,வறுமை
TRUE,இப்போது
TRUE,தாழ்த்தல்
TRUE,கண்ணேறு
FALSE,சாரம்
FALSE,நாடோறும்
FALSE,துயரம்
TRUE,வெறுப்பு
FALSE,நாடு
TRUE,ஆண்மை
TRUE,இழப்பு
TRUE,வெண்ணெய்
TRUE,அழிக்கை
FALSE,அழியாமை
FALSE,முறை
FALSE,அழிவு
FALSE,முறை
TRUE,குற்றம்
FALSE,பதறுதல்
TRUE,பற்று
FALSE,தலைமுறை
FALSE,கணவன்
FALSE,கயிறு
TRUE,பாட்டை
TRUE,கற்பனை
TRUE,முன்னோர் தேட்டம்
TRUE,கருவுயிர்ப்பு
FALSE,ஆணை
TRUE,சிறப்பு
FALSE,மருளல்
FALSE,நுழைவு
TRUE,நேர்த்திக்கடன்
FALSE,பருமன்
TRUE,புதல்வி
TRUE,வணக்கம்
FALSE,பழைமை
TRUE,மயக்கம்
TRUE,மேன்மை
TRUE,துன்பம்
TRUE,சாக்காடு
FALSE,ஊனுணா
FALSE,அறிவிலான்
FALSE,விடுமுதல்
TRUE,விருப்பம்
TRUE,நலச்செய்தி
FALSE,போர்
FALSE,கூறை
TRUE,வணக்கம்
TRUE,மேன்மை
TRUE,சொற்றொடர்
TRUE,விருப்பம்
FALSE,வேறுபாடு
TRUE,பெருக்கம்
FALSE,நுதலிய பொருள்
TRUE,வேற்றுமை
TRUE,வழக்கு
FALSE,பகை
TRUE,மள்ளர்
TRUE,மருத்துவம்
